country,year_month,Conflict,Economic,Governance,Political,Social,push_factor_index
Afghanistan,2010-11-01,165,4,-1,38,21,227
Afghanistan,2010-11-01,-1,0,1,-6,0,-6
Afghanistan,2010-11-01,488,4,-7,27,35,547
Afghanistan,2010-11-01,289,0,0,-4,12,297
Afghanistan,2010-11-01,301,0,2,2,27,332
Afghanistan,2010-11-01,238,0,2,79,14,333
Afghanistan,2010-11-01,178,0,0,78,8,264
Afghanistan,2010-11-01,124,2,0,17,19,162
Afghanistan,2010-11-01,120,4,2,39,17,182
Afghanistan,2010-11-01,119,0,0,45,17,181
Afghanistan,2010-11-01,114,2,1,5,20,142
Afghanistan,2010-11-01,332,0,2,80,31,445
Afghanistan,2010-11-01,376,0,1,58,36,471
Albania,2010-11-01,3,0,0,0,1,4
Albania,2010-11-01,4,0,-9,0,0,-5
Albania,2010-11-01,7,0,0,0,0,7
Albania,2010-11-01,3,0,0,0,0,3
Albania,2010-11-01,-3,0,0,0,0,-3
Albania,2010-11-01,0,0,0,3,0,3
Albania,2010-11-01,2,0,0,-2,0,0
Albania,2010-11-01,0,0,0,-4,0,-4
Albania,2010-11-01,10,0,0,-6,2,6
Albania,2010-11-01,21,0,0,11,1,33
Albania,2010-11-01,11,0,1,-4,2,10
Albania,2010-11-01,18,0,0,21,0,39
Albania,2010-11-01,10,0,0,9,0,19
Albania,2010-11-01,3,0,0,0,6,9
Albania,2010-11-01,1,0,-1,9,3,12
Albania,2010-11-01,2,0,0,0,1,3
Albania,2010-11-01,0,0,0,6,0,6
Albania,2010-11-01,3,0,0,0,0,3
Albania,2010-11-01,0,0,-4,0,0,-4
Albania,2010-11-01,2,0,0,0,0,2
Albania,2010-11-01,1,0,0,0,0,1
Albania,2010-11-01,0,0,0,0,0,0
Albania,2010-11-01,0,0,0,0,0,0
Albania,2010-11-01,10,0,0,6,0,16
Albania,2010-11-01,0,0,0,0,0,0
Albania,2010-11-01,3,0,0,0,0,3
Albania,2010-11-01,0,0,0,-2,0,-2
Albania,2010-11-01,4,0,0,3,0,7
Albania,2010-11-01,6,0,0,2,0,8
Albania,2010-11-01,0,0,0,3,0,3
Algeria,2010-11-01,6,0,0,3,4,13
Algeria,2010-11-01,5,0,0,18,1,24
Algeria,2010-11-01,7,0,0,-1,1,7
Algeria,2010-11-01,4,0,0,0,0,4
Algeria,2010-11-01,6,0,0,18,1,25
Algeria,2010-11-01,6,0,0,0,0,6
Algeria,2010-11-01,0,0,0,3,0,3
Algeria,2010-11-01,32,0,-2,6,4,40
Algeria,2010-11-01,23,0,0,12,0,35
Algeria,2010-11-01,11,0,0,12,0,23
Algeria,2010-11-01,17,0,0,-2,2,17
Algeria,2010-11-01,3,0,0,0,0,3
Algeria,2010-11-01,0,0,0,0,0,0
Algeria,2010-11-01,3,0,0,0,4,7
Algeria,2010-11-01,1,0,0,0,0,1
Algeria,2010-11-01,1,0,0,0,0,1
Algeria,2010-11-01,2,0,0,30,2,34
Algeria,2010-11-01,7,0,0,0,7,14
Algeria,2010-11-01,8,0,0,0,0,8
Algeria,2010-11-01,6,0,0,0,0,6
Algeria,2010-11-01,1,0,0,0,0,1
Algeria,2010-11-01,-1,0,0,6,0,5
Algeria,2010-11-01,17,0,0,6,0,23
Algeria,2010-11-01,11,0,0,0,0,11
Algeria,2010-11-01,-1,0,0,9,0,8
Algeria,2010-11-01,11,0,0,7,4,22
Algeria,2010-11-01,10,0,0,15,0,25
Algeria,2010-11-01,6,0,0,0,0,6
Algeria,2010-11-01,18,0,0,-2,0,16
Algeria,2010-11-01,0,0,0,6,0,6
Bangladesh,2010-11-01,7,0,0,9,0,16
Bangladesh,2010-11-01,26,2,0,6,1,35
Bangladesh,2010-11-01,22,2,0,-1,6,29
Bangladesh,2010-11-01,13,2,0,-16,6,5
Bangladesh,2010-11-01,10,0,0,13,5,28
Bangladesh,2010-11-01,2,0,0,-2,0,0
Bangladesh,2010-11-01,12,0,0,3,12,27
Bangladesh,2010-11-01,18,0,0,10,3,31
Bangladesh,2010-11-01,-31,0,0,22,2,-7
Bangladesh,2010-11-01,10,0,0,3,7,20
Bangladesh,2010-11-01,15,0,-2,6,1,20
Bangladesh,2010-11-01,4,0,0,0,1,5
Bangladesh,2010-11-01,6,0,0,6,0,12
Bangladesh,2010-11-01,4,0,0,5,9,18
Bangladesh,2010-11-01,19,0,0,16,0,35
Bangladesh,2010-11-01,34,0,0,0,1,35
Bangladesh,2010-11-01,5,0,0,0,0,5
Bangladesh,2010-11-01,11,0,2,2,6,21
Bangladesh,2010-11-01,4,0,0,0,4,8
Bangladesh,2010-11-01,17,0,-6,-6,4,9
Bangladesh,2010-11-01,10,2,0,3,0,15
Bangladesh,2010-11-01,8,0,1,9,0,18
Bangladesh,2010-11-01,8,0,-8,5,2,7
Bangladesh,2010-11-01,8,0,-8,6,2,8
Bangladesh,2010-11-01,8,0,-1,17,1,25
Bangladesh,2010-11-01,25,0,0,25,4,54
Bangladesh,2010-11-01,4,0,2,16,7,29
Bangladesh,2010-11-01,20,0,-4,7,5,28
Bangladesh,2010-11-01,16,0,1,7,0,24
Bangladesh,2010-11-01,14,2,0,11,5,32
Cameroon,2010-11-01,0,0,0,0,0,0
Cameroon,2010-11-01,11,0,0,0,0,11
Cameroon,2010-11-01,3,0,0,-2,0,1
Cameroon,2010-11-01,8,0,0,6,1,15
Cameroon,2010-11-01,5,0,0,3,1,9
Cameroon,2010-11-01,0,0,0,0,0,0
Cameroon,2010-11-01,0,0,0,0,0,0
Cameroon,2010-11-01,5,0,0,1,1,7
Cameroon,2010-11-01,3,0,0,0,0,3
Cameroon,2010-11-01,-2,0,0,0,0,-2
Cameroon,2010-11-01,3,0,0,9,1,13
Cameroon,2010-11-01,0,0,0,0,1,1
Cameroon,2010-11-01,-4,0,0,12,0,8
Cameroon,2010-11-01,0,0,0,0,0,0
Cameroon,2010-11-01,36,0,0,-1,1,36
Cameroon,2010-11-01,16,0,0,3,0,19
Cameroon,2010-11-01,0,0,0,9,0,9
Cameroon,2010-11-01,2,0,0,0,0,2
Cameroon,2010-11-01,1,0,0,0,0,1
Cameroon,2010-11-01,0,0,0,6,2,8
Cameroon,2010-11-01,-3,0,0,-2,0,-5
Cameroon,2010-11-01,4,0,0,9,0,13
Cameroon,2010-11-01,1,0,0,26,0,27
Cameroon,2010-11-01,2,0,0,0,0,2
Cameroon,2010-11-01,0,0,0,0,0,0
Cameroon,2010-11-01,0,0,0,1,0,1
Cameroon,2010-11-01,0,0,0,0,0,0
China,2010-11-01,125,4,1,57,20,207
China,2010-11-01,132,0,-5,58,20,205
China,2010-11-01,158,4,-3,50,14,223
China,2010-11-01,131,0,0,5,25,161
China,2010-11-01,125,6,-8,56,8,187
China,2010-11-01,69,2,-3,-17,9,60
China,2010-11-01,92,4,0,56,11,163
China,2010-11-01,241,0,-5,100,16,352
China,2010-11-01,231,2,2,35,20,290
China,2010-11-01,236,2,-4,35,22,291
China,2010-11-01,131,4,-15,35,23,178
China,2010-11-01,34,4,-1,49,3,89
China,2010-11-01,85,0,-1,-21,12,75
China,2010-11-01,100,0,-3,-17,8,88
China,2010-11-01,130,4,-7,62,18,207
China,2010-11-01,99,2,-23,59,9,146
China,2010-11-01,149,0,-24,22,25,172
China,2010-11-01,139,4,-7,66,17,219
China,2010-11-01,5,0,-2,8,2,13
China,2010-11-01,80,0,-4,44,11,131
China,2010-11-01,131,4,-1,32,4,170
China,2010-11-01,153,6,-12,24,12,183
China,2010-11-01,219,0,-5,13,14,241
China,2010-11-01,247,4,-1,-7,11,254
China,2010-11-01,176,2,-32,40,10,196
China,2010-11-01,200,0,-3,46,9,252
China,2010-11-01,122,6,-6,19,10,151
China,2010-11-01,192,8,-3,11,8,216
China,2010-11-01,259,0,-7,22,21,295
China,2010-11-01,177,2,-6,28,22,223
Egypt,2010-11-01,152,0,0,79,14,245
Egypt,2010-11-01,89,0,0,66,18,173
Egypt,2010-11-01,54,0,0,58,10,122
Egypt,2010-11-01,57,0,0,17,7,81
Egypt,2010-11-01,60,0,0,23,2,85
Egypt,2010-11-01,27,0,0,10,1,38
Egypt,2010-11-01,6,0,0,0,1,7
Egypt,2010-11-01,-2,0,0,20,15,33
Egypt,2010-11-01,38,0,-1,43,17,97
Egypt,2010-11-01,56,0,0,21,4,81
Egypt,2010-11-01,59,0,-1,16,8,82
Egypt,2010-11-01,16,0,0,24,0,40
Egypt,2010-11-01,-1,0,0,24,0,23
Egypt,2010-11-01,49,0,2,27,4,82
Egypt,2010-11-01,43,0,1,41,1,86
Egypt,2010-11-01,29,0,3,34,6,72
Egypt,2010-11-01,8,0,2,20,8,38
Egypt,2010-11-01,31,0,1,19,1,52
Egypt,2010-11-01,20,0,0,6,2,28
Egypt,2010-11-01,27,0,-4,16,0,39
Egypt,2010-11-01,70,4,0,57,4,135
Egypt,2010-11-01,37,0,1,16,2,56
Egypt,2010-11-01,34,0,0,24,5,63
Egypt,2010-11-01,52,0,2,12,13,79
Egypt,2010-11-01,62,0,-4,45,6,109
Egypt,2010-11-01,57,0,0,63,11,131
Egypt,2010-11-01,34,0,0,47,4,85
Egypt,2010-11-01,109,0,1,37,15,162
Egypt,2010-11-01,72,0,2,16,11,101
Egypt,2010-11-01,82,0,6,37,12,137
Eritrea,2010-11-01,0,0,0,0,0,0
Eritrea,2010-11-01,1,0,0,-4,0,-3
Eritrea,2010-11-01,0,0,0,0,0,0
Eritrea,2010-11-01,0,0,0,0,4,4
Eritrea,2010-11-01,2,0,0,0,0,2
Eritrea,2010-11-01,0,0,0,3,0,3
Eritrea,2010-11-01,5,0,0,3,0,8
Eritrea,2010-11-01,2,0,0,0,0,2
Eritrea,2010-11-01,0,0,0,0,0,0
Eritrea,2010-11-01,0,0,0,0,0,0
Eritrea,2010-11-01,4,0,0,3,0,7
Eritrea,2010-11-01,0,0,0,3,0,3
Eritrea,2010-11-01,0,0,0,-2,0,-2
Eritrea,2010-11-01,3,0,0,0,0,3
Eritrea,2010-11-01,0,0,0,0,0,0
Eritrea,2010-11-01,2,0,0,0,0,2
Eritrea,2010-11-01,1,0,0,0,0,1
Eritrea,2010-11-01,0,0,0,0,0,0
Eritrea,2010-11-01,-3,0,0,0,0,-3
Eritrea,2010-11-01,2,0,0,0,4,6
Eritrea,2010-11-01,3,0,0,0,0,3
Eritrea,2010-11-01,0,0,0,-2,0,-2
Eritrea,2010-11-01,3,0,0,6,2,11
Eritrea,2010-11-01,10,0,0,4,0,14
Eritrea,2010-11-01,0,0,0,0,0,0
Eritrea,2010-11-01,0,0,0,0,0,0
Eritrea,2010-11-01,0,0,0,0,0,0
Georgia,2010-11-01,74,0,0,22,12,108
Georgia,2010-11-01,50,0,0,13,23,86
Georgia,2010-11-01,30,0,0,7,4,41
Georgia,2010-11-01,52,0,0,34,8,94
Georgia,2010-11-01,57,0,0,27,6,90
Georgia,2010-11-01,19,0,1,17,3,40
Georgia,2010-11-01,2,0,0,18,1,21
Georgia,2010-11-01,39,2,0,32,6,79
Georgia,2010-11-01,32,0,-2,17,2,49
Georgia,2010-11-01,35,0,0,23,2,60
Georgia,2010-11-01,41,0,-2,17,4,60
Georgia,2010-11-01,22,0,-1,-2,2,21
Georgia,2010-11-01,2,0,1,0,1,4
Georgia,2010-11-01,19,0,1,5,0,25
Georgia,2010-11-01,65,0,-2,20,4,87
Georgia,2010-11-01,9,0,0,20,0,29
Georgia,2010-11-01,46,0,-4,33,6,81
Georgia,2010-11-01,21,2,0,34,4,61
Georgia,2010-11-01,0,0,0,0,0,0
Georgia,2010-11-01,29,4,0,7,9,49
Georgia,2010-11-01,18,0,1,4,0,23
Georgia,2010-11-01,43,4,0,40,14,101
Georgia,2010-11-01,24,0,-2,30,6,58
Georgia,2010-11-01,7,0,0,22,4,33
Georgia,2010-11-01,33,0,0,-2,2,33
Georgia,2010-11-01,36,0,0,-5,0,31
Georgia,2010-11-01,14,0,-2,8,2,22
Georgia,2010-11-01,30,0,0,12,8,50
Georgia,2010-11-01,60,2,0,15,1,78
Georgia,2010-11-01,29,2,3,41,10,85
India,2010-11-01,71,0,1,7,10,89
India,2010-11-01,38,0,-2,-1,15,50
India,2010-11-01,57,4,-3,-4,7,61
India,2010-11-01,65,2,-3,11,10,85
India,2010-11-01,62,0,-11,16,16,83
India,2010-11-01,47,2,-6,14,9,66
India,2010-11-01,83,0,2,22,14,121
India,2010-11-01,106,6,-3,25,12,146
India,2010-11-01,81,0,0,-18,4,67
India,2010-11-01,146,0,1,2,22,171
India,2010-11-01,35,0,-2,5,5,43
India,2010-11-01,55,2,-4,-3,4,54
India,2010-11-01,54,0,-2,-3,2,51
India,2010-11-01,31,4,1,-14,8,30
India,2010-11-01,73,0,-33,23,6,69
India,2010-11-01,68,0,-1,44,3,114
India,2010-11-01,43,4,-6,1,20,62
India,2010-11-01,40,0,-12,9,2,39
India,2010-11-01,15,0,-6,9,0,18
India,2010-11-01,29,2,-2,34,3,66
India,2010-11-01,59,2,-1,15,8,83
India,2010-11-01,61,0,-6,2,8,65
India,2010-11-01,70,0,-10,9,8,77
India,2010-11-01,55,0,-7,-5,8,51
India,2010-11-01,58,2,-9,3,18,72
India,2010-11-01,40,0,-1,22,3,64
India,2010-11-01,43,0,1,22,7,73
India,2010-11-01,56,2,0,-5,0,53
India,2010-11-01,76,2,-6,9,15,96
India,2010-11-01,77,4,0,16,6,103
Iran,2010-11-01,42,0,0,71,2,115
Iran,2010-11-01,54,2,1,53,1,111
Iran,2010-11-01,94,0,-3,82,86,259
Iran,2010-11-01,63,2,0,96,13,174
Iran,2010-11-01,50,0,0,19,6,75
Iran,2010-11-01,61,0,0,10,3,74
Iran,2010-11-01,78,0,0,10,6,94
Iran,2010-11-01,150,0,-1,58,114,321
Iran,2010-11-01,99,2,-8,40,25,158
Iran,2010-11-01,97,0,-3,69,9,172
Iran,2010-11-01,82,0,-9,32,13,118
Iran,2010-11-01,40,0,2,1,12,55
Iran,2010-11-01,36,0,0,4,7,47
Iran,2010-11-01,46,0,-1,35,3,83
Iran,2010-11-01,36,0,0,43,10,89
Iran,2010-11-01,84,0,3,32,8,127
Iran,2010-11-01,58,0,-2,32,16,104
Iran,2010-11-01,109,2,0,20,10,141
Iran,2010-11-01,20,0,0,4,4,28
Iran,2010-11-01,88,0,0,23,1,112
Iran,2010-11-01,84,0,0,20,8,112
Iran,2010-11-01,89,2,1,90,3,185
Iran,2010-11-01,67,0,0,56,2,125
Iran,2010-11-01,81,0,0,35,6,122
Iran,2010-11-01,50,0,0,44,17,111
Iran,2010-11-01,96,0,0,4,1,101
Iran,2010-11-01,63,2,-1,32,2,98
Iran,2010-11-01,68,0,0,37,30,135
Iran,2010-11-01,287,2,6,147,35,477
Iran,2010-11-01,175,0,7,108,33,323
Iraq,2010-11-01,176,0,0,39,17,232
Iraq,2010-11-01,194,0,0,103,29,326
Iraq,2010-11-01,162,2,0,94,11,269
Iraq,2010-11-01,202,6,-1,55,11,273
Iraq,2010-11-01,138,0,-1,42,19,198
Iraq,2010-11-01,93,0,2,10,10,115
Iraq,2010-11-01,40,2,0,27,16,85
Iraq,2010-11-01,120,0,1,23,32,176
Iraq,2010-11-01,131,14,1,46,18,210
Iraq,2010-11-01,156,14,-7,50,5,218
Iraq,2010-11-01,208,4,-5,62,11,280
Iraq,2010-11-01,81,0,1,21,7,110
Iraq,2010-11-01,10,0,0,52,2,64
Iraq,2010-11-01,161,2,0,45,7,215
Iraq,2010-11-01,145,0,0,29,10,184
Iraq,2010-11-01,118,0,1,13,20,152
Iraq,2010-11-01,229,0,1,108,23,361
Iraq,2010-11-01,175,0,0,113,38,326
Iraq,2010-11-01,4,0,0,-2,2,4
Iraq,2010-11-01,88,2,1,47,5,143
Iraq,2010-11-01,119,0,1,70,20,210
Iraq,2010-11-01,82,0,0,67,8,157
Iraq,2010-11-01,79,0,0,21,6,106
Iraq,2010-11-01,115,0,-4,30,8,149
Iraq,2010-11-01,116,0,0,1,24,141
Iraq,2010-11-01,119,2,1,10,10,142
Iraq,2010-11-01,69,0,0,19,5,93
Iraq,2010-11-01,85,0,0,47,12,144
Iraq,2010-11-01,214,0,2,155,13,384
Iraq,2010-11-01,168,0,4,109,3,284
Morocco,2010-11-01,12,0,0,-6,0,6
Morocco,2010-11-01,30,0,0,1,9,40
Morocco,2010-11-01,13,0,-1,6,2,20
Morocco,2010-11-01,5,0,0,13,1,19
Morocco,2010-11-01,10,0,0,1,0,11
Morocco,2010-11-01,0,0,0,-4,0,-4
Morocco,2010-11-01,9,0,0,1,1,11
Morocco,2010-11-01,131,0,-4,45,24,196
Morocco,2010-11-01,137,0,-2,32,18,185
Morocco,2010-11-01,179,0,-2,44,13,234
Morocco,2010-11-01,24,0,0,17,0,41
Morocco,2010-11-01,14,0,0,20,1,35
Morocco,2010-11-01,14,0,0,0,6,20
Morocco,2010-11-01,34,0,-2,15,9,56
Morocco,2010-11-01,45,0,0,-2,5,48
Morocco,2010-11-01,28,2,0,3,4,37
Morocco,2010-11-01,35,0,0,38,9,82
Morocco,2010-11-01,8,0,0,15,4,27
Morocco,2010-11-01,9,0,0,3,0,12
Morocco,2010-11-01,32,0,0,28,0,60
Morocco,2010-11-01,24,0,-2,-4,2,20
Morocco,2010-11-01,5,0,0,6,2,13
Morocco,2010-11-01,1,0,0,24,0,25
Morocco,2010-11-01,25,0,0,8,4,37
Morocco,2010-11-01,12,0,0,9,0,21
Morocco,2010-11-01,33,0,0,17,2,52
Morocco,2010-11-01,20,0,0,9,1,30
Morocco,2010-11-01,12,0,0,2,2,16
Morocco,2010-11-01,21,0,0,0,2,23
Morocco,2010-11-01,0,0,0,0,2,2
Nigeria,2010-11-01,40,0,-3,46,1,84
Nigeria,2010-11-01,31,0,1,39,6,77
Nigeria,2010-11-01,30,0,-1,13,10,52
Nigeria,2010-11-01,30,0,1,12,2,45
Nigeria,2010-11-01,10,0,0,19,3,32
Nigeria,2010-11-01,15,0,0,0,2,17
Nigeria,2010-11-01,9,2,0,6,2,19
Nigeria,2010-11-01,29,2,-2,58,5,92
Nigeria,2010-11-01,35,0,0,17,3,55
Nigeria,2010-11-01,51,0,-2,-5,-2,42
Nigeria,2010-11-01,26,0,0,17,2,45
Nigeria,2010-11-01,30,0,0,-10,0,20
Nigeria,2010-11-01,6,0,-2,3,0,7
Nigeria,2010-11-01,15,0,0,1,1,17
Nigeria,2010-11-01,26,0,0,-5,2,23
Nigeria,2010-11-01,29,0,0,12,10,51
Nigeria,2010-11-01,72,0,-3,24,2,95
Nigeria,2010-11-01,27,0,-4,-7,5,21
Nigeria,2010-11-01,-1,0,0,0,0,-1
Nigeria,2010-11-01,15,0,0,-2,5,18
Nigeria,2010-11-01,23,0,0,12,12,47
Nigeria,2010-11-01,39,2,-2,18,13,70
Nigeria,2010-11-01,31,0,0,28,5,64
Nigeria,2010-11-01,44,0,0,10,7,61
Nigeria,2010-11-01,11,0,0,3,4,18
Nigeria,2010-11-01,13,0,0,21,2,36
Nigeria,2010-11-01,25,0,0,21,1,47
Nigeria,2010-11-01,4,0,0,7,0,11
Nigeria,2010-11-01,16,2,0,8,5,31
Nigeria,2010-11-01,29,0,0,0,0,29
Pakistan,2010-11-01,123,4,-2,23,19,167
Pakistan,2010-11-01,67,0,1,15,12,95
Pakistan,2010-11-01,70,0,2,23,6,101
Pakistan,2010-11-01,122,0,-4,91,8,217
Pakistan,2010-11-01,110,0,0,29,60,199
Pakistan,2010-11-01,103,2,-4,22,28,151
Pakistan,2010-11-01,135,0,0,6,14,155
Pakistan,2010-11-01,171,4,14,31,28,248
Pakistan,2010-11-01,132,2,-3,46,7,184
Pakistan,2010-11-01,142,2,0,64,4,212
Pakistan,2010-11-01,88,2,-2,47,0,135
Pakistan,2010-11-01,51,0,-1,-5,1,46
Pakistan,2010-11-01,83,0,0,33,10,126
Pakistan,2010-11-01,41,2,0,1,11,55
Pakistan,2010-11-01,75,0,-1,75,25,174
Pakistan,2010-11-01,90,0,0,48,11,149
Pakistan,2010-11-01,108,0,-8,127,6,233
Pakistan,2010-11-01,63,4,0,64,3,134
Pakistan,2010-11-01,14,0,0,6,0,20
Pakistan,2010-11-01,99,0,1,68,18,186
Pakistan,2010-11-01,81,2,0,5,8,96
Pakistan,2010-11-01,96,2,0,44,10,152
Pakistan,2010-11-01,106,0,0,55,13,174
Pakistan,2010-11-01,99,0,2,29,4,134
Pakistan,2010-11-01,94,2,1,15,7,119
Pakistan,2010-11-01,101,6,0,50,14,171
Pakistan,2010-11-01,89,2,0,53,33,177
Pakistan,2010-11-01,81,0,0,20,23,124
Pakistan,2010-11-01,75,2,0,33,21,131
Pakistan,2010-11-01,109,0,-1,61,15,184
Sierra Leone,2010-11-01,1,0,0,15,0,16
Sierra Leone,2010-11-01,15,0,0,9,0,24
Sierra Leone,2010-11-01,6,0,-2,0,0,4
Sierra Leone,2010-11-01,9,0,0,-1,0,8
Sierra Leone,2010-11-01,7,0,0,0,0,7
Sierra Leone,2010-11-01,0,0,0,-2,0,-2
Sierra Leone,2010-11-01,0,0,0,-4,0,-4
Sierra Leone,2010-11-01,4,0,0,0,0,4
Sierra Leone,2010-11-01,8,0,0,9,1,18
Sierra Leone,2010-11-01,-2,0,0,0,0,-2
Sierra Leone,2010-11-01,0,0,0,3,0,3
Sierra Leone,2010-11-01,1,0,0,3,0,4
Sierra Leone,2010-11-01,4,0,0,0,0,4
Sierra Leone,2010-11-01,0,0,0,0,0,0
Sierra Leone,2010-11-01,3,0,0,9,0,12
Sierra Leone,2010-11-01,3,0,0,9,0,12
Sierra Leone,2010-11-01,15,0,-2,9,1,23
Sierra Leone,2010-11-01,13,0,0,0,0,13
Sierra Leone,2010-11-01,3,0,0,-8,0,-5
Sierra Leone,2010-11-01,6,0,0,12,0,18
Sierra Leone,2010-11-01,2,0,0,3,0,5
Sierra Leone,2010-11-01,6,0,0,0,1,7
Sierra Leone,2010-11-01,0,0,0,0,1,1
Sierra Leone,2010-11-01,1,0,0,-2,0,-1
Sierra Leone,2010-11-01,3,0,0,4,0,7
Sierra Leone,2010-11-01,0,0,0,0,0,0
Sierra Leone,2010-11-01,1,0,0,0,0,1
Sierra Leone,2010-11-01,4,0,0,0,1,5
Sierra Leone,2010-11-01,0,0,0,3,1,4
Somalia,2010-11-01,21,0,0,54,6,81
Somalia,2010-11-01,70,0,-2,35,7,110
Somalia,2010-11-01,57,0,0,44,10,111
Somalia,2010-11-01,12,0,0,46,2,60
Somalia,2010-11-01,35,6,0,66,3,110
Somalia,2010-11-01,25,0,0,-21,5,9
Somalia,2010-11-01,52,0,0,-16,7,43
Somalia,2010-11-01,45,2,0,97,14,158
Somalia,2010-11-01,65,0,-2,158,6,227
Somalia,2010-11-01,38,0,0,91,3,132
Somalia,2010-11-01,78,0,0,14,9,101
Somalia,2010-11-01,68,0,0,9,2,79
Somalia,2010-11-01,38,2,0,16,0,56
Somalia,2010-11-01,75,0,0,-27,1,49
Somalia,2010-11-01,45,4,1,-2,2,50
Somalia,2010-11-01,24,0,-4,17,1,38
Somalia,2010-11-01,22,0,0,21,8,51
Somalia,2010-11-01,29,0,0,25,8,62
Somalia,2010-11-01,6,0,0,0,0,6
Somalia,2010-11-01,14,0,0,16,0,30
Somalia,2010-11-01,20,0,0,35,4,59
Somalia,2010-11-01,47,0,0,104,16,167
Somalia,2010-11-01,31,0,0,69,9,109
Somalia,2010-11-01,71,0,0,134,7,212
Somalia,2010-11-01,60,0,0,60,10,130
Somalia,2010-11-01,32,0,0,64,6,102
Somalia,2010-11-01,93,0,-6,84,30,201
Somalia,2010-11-01,92,0,0,54,35,181
Somalia,2010-11-01,114,2,0,105,38,259
Somalia,2010-11-01,61,2,0,43,13,119
Syria,2010-11-01,46,0,0,15,2,63
Syria,2010-11-01,32,0,1,12,0,45
Syria,2010-11-01,22,0,0,7,3,32
Syria,2010-11-01,25,0,0,28,4,57
Syria,2010-11-01,14,2,0,14,13,43
Syria,2010-11-01,50,0,1,25,6,82
Syria,2010-11-01,16,0,3,7,5,31
Syria,2010-11-01,35,0,0,10,7,52
Syria,2010-11-01,72,0,0,22,11,105
Syria,2010-11-01,40,0,0,45,3,88
Syria,2010-11-01,66,0,0,18,10,94
Syria,2010-11-01,51,0,0,57,0,108
Syria,2010-11-01,21,0,0,15,0,36
Syria,2010-11-01,57,0,0,43,0,100
Syria,2010-11-01,63,0,0,79,2,144
Syria,2010-11-01,52,0,0,61,3,116
Syria,2010-11-01,26,0,0,3,5,34
Syria,2010-11-01,29,0,0,20,0,49
Syria,2010-11-01,10,0,0,9,0,19
Syria,2010-11-01,16,0,0,12,0,28
Syria,2010-11-01,7,0,0,24,0,31
Syria,2010-11-01,44,0,1,15,2,62
Syria,2010-11-01,11,0,0,0,2,13
Syria,2010-11-01,29,0,0,47,0,76
Syria,2010-11-01,15,0,0,3,0,18
Syria,2010-11-01,15,6,0,15,0,36
Syria,2010-11-01,6,0,-2,7,5,16
Syria,2010-11-01,36,0,-1,6,0,41
Syria,2010-11-01,39,0,0,14,1,54
Syria,2010-11-01,15,0,0,7,2,24
Yemen,2010-11-01,208,0,0,171,34,413
Yemen,2010-11-01,180,0,0,306,27,513
Yemen,2010-11-01,137,2,0,89,10,238
Yemen,2010-11-01,140,10,-1,46,19,214
Yemen,2010-11-01,82,4,0,70,5,161
Yemen,2010-11-01,102,0,0,62,13,177
Yemen,2010-11-01,69,0,0,39,4,112
Yemen,2010-11-01,187,0,1,60,32,280
Yemen,2010-11-01,128,6,0,137,2,273
Yemen,2010-11-01,67,2,0,62,6,137
Yemen,2010-11-01,74,0,-1,46,4,123
Yemen,2010-11-01,7,0,0,6,0,13
Yemen,2010-11-01,24,0,0,20,0,44
Yemen,2010-11-01,22,0,0,19,2,43
Yemen,2010-11-01,22,0,0,8,2,32
Yemen,2010-11-01,14,0,0,7,1,22
Yemen,2010-11-01,30,0,0,4,0,34
Yemen,2010-11-01,26,0,0,-5,4,25
Yemen,2010-11-01,0,0,0,0,0,0
Yemen,2010-11-01,6,0,0,12,2,20
Yemen,2010-11-01,50,0,0,-2,0,48
Yemen,2010-11-01,36,0,0,0,6,42
Yemen,2010-11-01,22,0,0,3,8,33
Yemen,2010-11-01,43,0,0,9,23,75
Yemen,2010-11-01,34,0,0,3,9,46
Yemen,2010-11-01,58,0,0,120,3,181
Yemen,2010-11-01,20,0,0,41,6,67
Yemen,2010-11-01,38,0,0,13,25,76
Yemen,2010-11-01,55,0,0,29,16,100
Yemen,2010-11-01,39,0,0,-6,1,34
Afghanistan,2012-07-01,256,2,0,4,15,277
Afghanistan,2012-07-01,499,0,-4,13,26,534
Afghanistan,2012-07-01,398,4,-2,19,35,454
Afghanistan,2012-07-01,325,6,0,34,16,381
Afghanistan,2012-07-01,326,0,-4,84,16,422
Afghanistan,2012-07-01,223,2,5,57,19,306
Afghanistan,2012-07-01,184,0,5,83,18,290
Afghanistan,2012-07-01,215,8,-2,39,28,288
Afghanistan,2012-07-01,265,2,-2,41,47,353
Afghanistan,2012-07-01,214,2,0,34,30,280
Afghanistan,2012-07-01,164,6,-4,-14,23,175
Afghanistan,2012-07-01,130,4,-2,74,13,219
Afghanistan,2012-07-01,144,8,0,27,6,185
Afghanistan,2012-07-01,235,4,-4,66,106,407
Afghanistan,2012-07-01,105,0,0,18,25,148
Afghanistan,2012-07-01,157,2,0,55,14,228
Afghanistan,2012-07-01,190,2,0,61,31,284
Afghanistan,2012-07-01,82,0,-4,17,18,113
Afghanistan,2012-07-01,132,0,-4,14,19,161
Afghanistan,2012-07-01,112,0,-6,30,12,148
Afghanistan,2012-07-01,163,8,-1,42,46,258
Afghanistan,2012-07-01,140,2,1,30,32,205
Afghanistan,2012-07-01,201,2,2,21,9,235
Afghanistan,2012-07-01,314,4,4,90,17,429
