country,year_month,Conflict,Economic,Governance,Other,Political,Social,Unknown,push_factor_index
Somalia,24/07/2009,105,0,0,0,40,3,0,148
Somalia,25/07/2009,63,0,0,0,38,3,0,104
Somalia,26/07/2009,40,0,0,0,7,0,0,47
Somalia,27/07/2009,77,0,0,0,31,2,0,110
Somalia,28/07/2009,77,0,0,0,-3,15,0,89
Somalia,29/07/2009,72,0,0,0,10,0,0,82
Somalia,30/07/2009,9,0,0,0,37,4,0,50
Somalia,31/07/2009,38,0,-1,0,29,3,0,69
Syria,01/07/2009,1,0,0,0,16,0,0,17
Syria,02/07/2009,6,0,2,0,12,0,0,20
Syria,03/07/2009,6,0,1,0,0,1,0,8
Syria,04/07/2009,0,0,0,0,9,0,0,9
Syria,05/07/2009,8,0,0,0,0,0,0,8
Syria,06/07/2009,19,0,0,0,-2,0,0,17
Syria,07/07/2009,7,0,0,0,3,0,0,10
Syria,08/07/2009,-2,0,0,0,0,0,0,-2
Syria,09/07/2009,12,0,0,0,3,6,0,21
Syria,10/07/2009,15,0,0,0,-6,2,0,11
Syria,11/07/2009,-6,0,0,0,0,0,0,-6
Syria,12/07/2009,1,0,0,0,0,0,0,1
Syria,13/07/2009,35,0,0,0,36,0,0,71
Syria,14/07/2009,15,0,0,0,24,0,0,39
Syria,15/07/2009,19,0,0,0,18,0,0,37
Syria,16/07/2009,18,0,0,0,0,0,0,18
Syria,17/07/2009,7,0,0,0,0,2,0,9
Syria,18/07/2009,0,0,0,0,0,0,0,0
Syria,19/07/2009,3,0,0,0,3,0,0,6
Syria,20/07/2009,6,0,0,0,0,0,0,6
Syria,21/07/2009,7,0,0,0,15,0,0,22
Syria,22/07/2009,4,0,0,0,3,1,0,8
Syria,23/07/2009,12,0,0,0,6,0,0,18
Syria,24/07/2009,34,0,0,0,34,0,0,68
Syria,25/07/2009,19,0,3,0,3,0,0,25
Syria,26/07/2009,9,0,1,0,7,0,0,17
Syria,27/07/2009,18,0,0,0,6,0,0,24
Syria,28/07/2009,8,0,0,0,3,1,0,12
Syria,29/07/2009,22,0,0,0,-2,7,0,27
Syria,30/07/2009,26,0,0,0,19,9,0,54
Syria,31/07/2009,1,2,0,0,15,1,0,19
Yemen,01/07/2009,20,0,0,0,17,0,0,37
Yemen,02/07/2009,4,0,0,0,12,0,0,16
Yemen,03/07/2009,11,0,2,0,0,0,0,13
Yemen,04/07/2009,3,0,0,0,6,2,0,11
Yemen,05/07/2009,4,0,0,0,0,2,0,6
Yemen,06/07/2009,7,0,2,0,3,2,0,14
Yemen,07/07/2009,5,0,1,0,15,6,0,27
Yemen,08/07/2009,-1,0,0,0,0,0,0,-1
Yemen,09/07/2009,1,0,0,0,1,0,0,2
Yemen,10/07/2009,0,0,0,0,0,0,0,0
Yemen,11/07/2009,0,0,0,0,0,0,0,0
Yemen,12/07/2009,0,0,0,0,0,0,0,0
Yemen,13/07/2009,17,0,0,0,28,4,0,49
Yemen,14/07/2009,21,0,0,0,7,1,0,29
Yemen,15/07/2009,24,0,0,0,-1,3,0,26
Yemen,16/07/2009,0,0,0,0,-2,5,0,3
Yemen,17/07/2009,2,0,0,0,0,4,0,6
Yemen,18/07/2009,2,0,0,0,0,0,0,2
Yemen,19/07/2009,0,0,0,0,0,0,0,0
Yemen,20/07/2009,-2,0,0,0,0,0,0,-2
Yemen,21/07/2009,12,0,0,0,0,0,0,12
Yemen,22/07/2009,6,0,0,0,-5,0,0,1
Yemen,23/07/2009,5,0,0,0,1,0,0,6
Yemen,24/07/2009,27,0,0,0,1,6,0,34
Yemen,25/07/2009,1,0,0,0,0,0,0,1
Yemen,26/07/2009,10,0,0,0,0,0,0,10
Yemen,27/07/2009,6,0,0,0,21,1,0,28
Yemen,28/07/2009,27,4,0,0,-1,6,0,36
Yemen,29/07/2009,5,2,0,0,-4,0,0,3
Yemen,30/07/2009,3,0,0,0,3,1,0,7
Yemen,31/07/2009,2,0,0,0,6,0,0,8
Afghanistan,01/08/2007,233,0,0,0,78,17,0,328
Afghanistan,02/08/2007,70,0,0,0,20,3,0,93
Afghanistan,03/08/2007,53,0,0,0,42,2,0,97
Afghanistan,04/08/2007,123,6,0,0,9,34,0,172
Afghanistan,05/08/2007,93,0,0,0,54,6,0,153
Afghanistan,06/08/2007,125,0,-3,0,21,18,0,161
Afghanistan,07/08/2007,171,0,-2,0,14,12,0,195
Afghanistan,08/08/2007,131,0,-4,0,12,5,0,144
Afghanistan,09/08/2007,49,0,0,0,18,4,0,71
Afghanistan,10/08/2007,78,0,0,0,-2,9,0,85
Afghanistan,11/08/2007,66,0,-1,0,-25,4,0,44
Afghanistan,12/08/2007,97,2,0,0,-2,3,0,100
Afghanistan,13/08/2007,96,0,0,0,33,16,0,145
Afghanistan,14/08/2007,65,0,0,0,-5,7,0,67
Afghanistan,15/08/2007,105,0,0,0,7,9,0,121
Afghanistan,16/08/2007,117,0,0,0,55,12,0,184
Afghanistan,17/08/2007,171,0,0,0,33,67,0,271
Afghanistan,18/08/2007,135,0,0,0,54,25,0,214
Afghanistan,19/08/2007,88,0,0,0,6,3,0,97
Afghanistan,20/08/2007,73,0,0,0,-19,7,0,61
Afghanistan,21/08/2007,68,0,0,0,-5,10,0,73
Afghanistan,22/08/2007,111,0,1,0,28,11,0,151
Afghanistan,23/08/2007,143,8,0,0,14,6,0,171
Afghanistan,24/08/2007,128,0,2,0,9,22,0,161
Afghanistan,25/08/2007,96,0,0,0,33,5,0,134
Afghanistan,26/08/2007,122,0,7,0,10,10,0,149
Afghanistan,27/08/2007,71,0,0,0,-2,4,0,73
Afghanistan,28/08/2007,63,0,-4,0,-5,5,0,59
Afghanistan,29/08/2007,38,0,0,0,-1,0,0,37
Afghanistan,30/08/2007,25,0,0,0,-6,9,0,28
Afghanistan,31/08/2007,57,0,0,0,-13,2,0,46
Albania,01/08/2007,10,0,0,0,0,1,0,11
Albania,02/08/2007,-1,0,0,0,0,0,0,-1
Albania,03/08/2007,1,0,0,0,0,0,0,1
Albania,04/08/2007,2,0,0,0,0,0,0,2
Albania,05/08/2007,50,0,0,0,0,0,0,50
Albania,06/08/2007,40,0,-3,0,0,0,0,37
Albania,07/08/2007,17,0,0,0,0,2,0,19
Albania,08/08/2007,5,0,-2,0,7,2,0,12
Albania,09/08/2007,6,0,-1,0,0,0,0,5
Albania,10/08/2007,5,0,-1,0,3,2,0,9
Albania,11/08/2007,8,0,-2,0,3,1,0,10
Albania,12/08/2007,10,0,-6,0,6,1,0,11
Albania,13/08/2007,18,0,-3,0,0,0,0,15
Albania,14/08/2007,8,0,-1,0,-2,2,0,7
Albania,15/08/2007,13,0,0,0,-2,0,0,11
Albania,16/08/2007,17,0,0,0,3,1,0,21
Albania,17/08/2007,2,0,0,0,0,0,0,2
Albania,18/08/2007,4,4,0,0,-4,0,0,4
Albania,19/08/2007,6,0,0,0,0,0,0,6
Albania,20/08/2007,4,0,0,0,0,0,0,4
Albania,21/08/2007,22,0,-3,0,0,2,0,21
Albania,22/08/2007,0,0,-1,0,0,0,0,-1
Albania,23/08/2007,6,0,0,0,0,4,0,10
Albania,24/08/2007,40,0,0,0,6,1,0,47
Albania,25/08/2007,8,0,0,0,0,0,0,8
Albania,26/08/2007,2,0,-1,0,3,0,0,4
Albania,27/08/2007,11,0,0,0,0,0,0,11
Albania,28/08/2007,19,0,-4,0,0,0,0,15
Albania,29/08/2007,4,0,3,0,2,0,0,9
Albania,30/08/2007,11,0,-3,0,6,0,0,14
Albania,31/08/2007,8,0,0,0,0,0,0,8
Algeria,01/08/2007,0,0,0,0,3,0,0,3
Algeria,02/08/2007,0,0,0,0,45,0,0,45
Algeria,03/08/2007,2,0,0,0,0,0,0,2
Algeria,04/08/2007,0,0,0,0,3,0,0,3
Algeria,05/08/2007,0,0,0,0,0,0,0,0
Algeria,06/08/2007,-2,0,0,0,0,0,0,-2
Algeria,07/08/2007,4,4,0,0,6,0,0,14
Algeria,08/08/2007,8,0,0,0,10,0,0,18
Algeria,09/08/2007,0,0,0,0,0,2,0,2
Algeria,10/08/2007,4,0,0,0,3,2,0,9
Algeria,11/08/2007,0,0,0,0,0,0,0,0
Algeria,12/08/2007,8,0,0,0,9,0,0,17
Algeria,13/08/2007,4,0,0,0,3,0,0,7
Algeria,14/08/2007,0,0,0,0,0,0,0,0
Algeria,15/08/2007,0,0,0,0,12,0,0,12
Algeria,16/08/2007,0,0,0,0,0,0,0,0
Algeria,17/08/2007,0,0,0,0,0,0,0,0
Algeria,18/08/2007,0,0,0,0,9,0,0,9
Algeria,19/08/2007,0,0,0,0,0,0,0,0
Algeria,20/08/2007,6,0,0,0,0,0,0,6
Algeria,21/08/2007,16,0,0,0,3,0,0,19
Algeria,22/08/2007,3,0,0,0,0,0,0,3
Algeria,23/08/2007,14,0,0,0,6,4,0,24
Algeria,24/08/2007,0,0,0,0,0,0,0,0
Algeria,25/08/2007,6,0,0,0,-4,0,0,2
Algeria,26/08/2007,3,0,0,0,0,0,0,3
Algeria,27/08/2007,-1,0,0,0,0,0,0,-1
Algeria,28/08/2007,0,0,0,0,0,0,0,0
Algeria,29/08/2007,-8,0,0,0,18,0,0,10
Algeria,30/08/2007,2,0,0,0,0,6,0,8
Bangladesh,01/08/2007,0,0,0,0,3,0,0,3
Bangladesh,02/08/2007,19,0,0,0,12,0,0,31
Bangladesh,03/08/2007,19,0,0,0,0,0,0,19
Bangladesh,04/08/2007,17,0,0,0,3,0,0,20
Bangladesh,05/08/2007,9,0,0,0,1,1,0,11
Bangladesh,06/08/2007,20,4,0,0,4,6,0,34
Bangladesh,07/08/2007,-1,0,0,0,0,2,0,1
Bangladesh,08/08/2007,9,8,0,0,0,0,0,17
Bangladesh,09/08/2007,-1,0,0,0,-10,12,0,1
Bangladesh,10/08/2007,30,2,0,0,5,4,0,41
Bangladesh,11/08/2007,29,0,0,0,-4,6,0,31
Bangladesh,12/08/2007,43,0,0,0,6,5,0,54
Bangladesh,13/08/2007,7,0,1,0,11,6,0,25
Bangladesh,14/08/2007,8,0,0,0,6,0,0,14
Bangladesh,15/08/2007,7,0,0,0,0,0,0,7
Bangladesh,16/08/2007,3,0,0,0,0,0,0,3
Bangladesh,17/08/2007,11,0,0,0,3,6,0,20
Bangladesh,18/08/2007,4,0,1,0,0,0,0,5
Bangladesh,19/08/2007,0,0,0,0,6,0,0,6
Bangladesh,20/08/2007,6,0,0,0,12,1,0,19
Bangladesh,21/08/2007,7,0,-6,0,15,0,0,16
Bangladesh,22/08/2007,21,0,0,0,0,1,0,22
Bangladesh,23/08/2007,9,0,0,0,10,6,0,25
Bangladesh,24/08/2007,6,0,0,0,3,1,0,10
Bangladesh,25/08/2007,1,0,0,0,12,0,0,13
Bangladesh,26/08/2007,35,0,0,0,3,2,0,40
Bangladesh,27/08/2007,12,0,0,0,42,0,0,54
Bangladesh,28/08/2007,11,0,0,0,21,9,0,41
Bangladesh,29/08/2007,8,0,-4,0,3,0,0,7
Bangladesh,30/08/2007,9,0,0,0,-5,1,0,5
Bangladesh,31/08/2007,0,0,0,0,3,0,0,3
Cameroon,01/08/2007,0,0,0,0,0,0,0,0
Cameroon,02/08/2007,0,0,0,0,0,0,0,0
Cameroon,03/08/2007,8,0,0,0,0,0,0,8
Cameroon,07/08/2007,0,0,0,0,0,0,0,0
Cameroon,09/08/2007,0,0,0,0,0,0,0,0
Cameroon,10/08/2007,0,0,0,0,0,0,0,0
Cameroon,11/08/2007,3,0,0,0,3,0,0,6
Cameroon,12/08/2007,2,0,0,0,0,0,0,2
Cameroon,15/08/2007,1,0,0,0,-4,0,0,-3
Cameroon,16/08/2007,1,0,0,0,0,0,0,1
Cameroon,19/08/2007,0,0,0,0,0,0,0,0
Cameroon,22/08/2007,0,0,0,0,0,0,0,0
Cameroon,23/08/2007,0,0,0,0,0,0,0,0
Cameroon,24/08/2007,0,0,0,0,0,0,0,0
Cameroon,31/08/2007,0,0,0,0,0,0,0,0
China,01/08/2007,42,0,2,0,16,20,0,80
China,02/08/2007,23,0,0,0,24,4,0,51
China,03/08/2007,35,0,-4,0,3,1,0,35
China,04/08/2007,11,0,2,0,4,1,0,18
China,05/08/2007,18,0,-2,0,19,0,0,35
China,06/08/2007,65,2,-1,0,32,9,0,107
China,07/08/2007,36,0,0,0,22,2,0,60
China,08/08/2007,85,0,0,0,21,3,0,109
China,09/08/2007,9,0,0,0,6,12,0,27
China,10/08/2007,57,2,1,0,-1,5,0,64
China,11/08/2007,42,0,-2,0,-1,3,0,42
China,12/08/2007,31,0,0,0,4,6,0,41
China,13/08/2007,8,0,0,0,18,7,0,33
China,14/08/2007,28,0,1,0,30,8,0,67
China,15/08/2007,40,0,0,0,17,9,0,66
China,16/08/2007,75,2,0,0,23,9,0,109
China,17/08/2007,58,0,-2,0,1,5,0,62
China,18/08/2007,26,0,0,0,7,2,0,35
China,19/08/2007,18,0,0,0,8,4,0,30
China,20/08/2007,90,0,0,0,-4,2,0,88
China,21/08/2007,58,4,0,0,61,12,0,135
China,22/08/2007,187,0,0,0,9,11,0,207
China,23/08/2007,87,0,0,0,26,4,0,117
China,24/08/2007,25,0,1,0,14,0,0,40
China,25/08/2007,2,0,0,0,-16,0,0,-14
China,26/08/2007,8,0,0,0,-1,1,0,8
China,27/08/2007,18,0,0,0,0,0,0,18
China,28/08/2007,12,0,0,0,3,0,0,15
China,29/08/2007,23,0,0,0,0,4,0,27
China,30/08/2007,6,0,0,0,8,0,0,14
China,31/08/2007,4,0,-2,0,25,10,0,37
Egypt,01/08/2007,33,0,0,0,-24,8,0,17
Egypt,02/08/2007,42,0,0,0,10,18,0,70
Egypt,03/08/2007,20,0,0,0,4,0,0,24
Egypt,04/08/2007,12,0,0,0,2,0,0,14
Egypt,05/08/2007,32,0,0,0,-4,1,0,29
Egypt,06/08/2007,5,0,0,0,7,0,0,12
Egypt,07/08/2007,13,0,0,0,5,0,0,18
Egypt,08/08/2007,50,0,4,0,36,4,0,94
Egypt,09/08/2007,-6,0,0,0,-2,0,0,-8
Egypt,10/08/2007,37,0,0,0,15,0,0,52
Egypt,11/08/2007,33,0,0,0,1,0,0,34
Egypt,12/08/2007,7,0,0,0,-2,0,0,5
Egypt,13/08/2007,3,0,0,0,-1,0,0,2
Egypt,14/08/2007,9,0,0,0,6,0,0,15
Egypt,15/08/2007,10,0,0,0,-3,4,0,11
Egypt,16/08/2007,8,0,0,0,12,0,0,20
Egypt,17/08/2007,11,0,0,0,15,2,0,28
Egypt,18/08/2007,0,0,0,0,0,0,0,0
Egypt,19/08/2007,13,0,0,0,1,0,0,14
Egypt,20/08/2007,13,0,0,0,5,0,0,18
Egypt,21/08/2007,13,0,0,0,9,0,0,22
Egypt,22/08/2007,13,0,0,0,4,1,0,18
Egypt,23/08/2007,43,0,0,0,44,2,0,89
Egypt,24/08/2007,36,0,0,0,3,6,0,45
Egypt,25/08/2007,20,2,0,0,-3,0,0,19
Egypt,26/08/2007,21,0,0,0,-2,0,0,19
Egypt,27/08/2007,7,0,-8,0,3,0,0,2
Egypt,28/08/2007,12,0,0,0,16,0,0,28
Egypt,29/08/2007,1,0,0,0,6,1,0,8
Egypt,30/08/2007,-1,0,0,0,22,0,0,21
Egypt,31/08/2007,4,0,0,0,7,0,0,11
Eritrea,03/08/2007,0,0,0,0,0,0,0,0
Eritrea,04/08/2007,6,0,2,0,0,0,0,8
Eritrea,05/08/2007,0,0,0,0,0,0,0,0
Eritrea,06/08/2007,2,0,0,0,0,0,0,2
Eritrea,08/08/2007,0,0,0,0,6,0,0,6
Eritrea,11/08/2007,0,0,0,0,0,0,0,0
Eritrea,13/08/2007,0,0,0,0,0,0,0,0
Eritrea,15/08/2007,0,0,0,0,0,0,0,0
Eritrea,16/08/2007,0,0,0,0,0,0,0,0
Eritrea,17/08/2007,0,0,0,0,6,0,0,6
Eritrea,18/08/2007,0,0,0,0,0,0,0,0
Eritrea,20/08/2007,5,0,0,0,0,0,0,5
Eritrea,21/08/2007,1,0,0,0,3,0,0,4
Eritrea,22/08/2007,25,0,0,0,0,0,0,25
Eritrea,23/08/2007,0,0,0,0,0,0,0,0
Eritrea,24/08/2007,6,0,0,0,0,0,0,6
Eritrea,25/08/2007,1,0,0,0,0,0,0,1
Eritrea,26/08/2007,1,0,0,0,0,0,0,1
Eritrea,28/08/2007,1,0,0,0,0,0,0,1
Eritrea,29/08/2007,0,0,0,0,0,0,0,0
Eritrea,30/08/2007,21,0,0,0,-12,0,0,9
Eritrea,31/08/2007,0,0,0,0,0,0,0,0
Georgia,01/08/2007,9,0,0,0,-2,1,0,8
Georgia,02/08/2007,1,0,0,0,0,0,0,1
Georgia,03/08/2007,4,0,0,0,0,0,0,4
Georgia,04/08/2007,0,4,0,0,6,0,0,10
Georgia,05/08/2007,0,0,0,0,0,0,0,0
Georgia,06/08/2007,5,0,0,0,6,0,0,11
Georgia,07/08/2007,0,0,0,0,0,0,0,0
Georgia,08/08/2007,6,0,0,0,12,0,0,18
Georgia,09/08/2007,1,0,0,0,0,0,0,1
Georgia,10/08/2007,10,0,-2,0,19,1,0,28
Georgia,11/08/2007,0,0,0,0,0,0,0,0
Georgia,12/08/2007,3,0,0,0,0,0,0,3
Georgia,13/08/2007,21,0,0,0,0,0,0,21
Georgia,14/08/2007,0,0,0,0,3,0,0,3
Georgia,15/08/2007,4,0,0,0,0,0,0,4
Georgia,16/08/2007,2,0,0,0,6,0,0,8
Georgia,17/08/2007,1,0,0,0,0,3,0,4
Georgia,18/08/2007,6,0,0,0,0,2,0,8
Georgia,19/08/2007,4,0,0,0,0,0,0,4
Georgia,20/08/2007,5,0,0,0,9,0,0,14
Georgia,21/08/2007,5,0,-4,0,3,4,0,8
Georgia,22/08/2007,23,0,0,0,5,4,0,32
Georgia,23/08/2007,3,0,0,0,0,1,0,4
Georgia,24/08/2007,28,0,1,0,21,2,0,52
Georgia,25/08/2007,1,0,0,0,12,2,0,15
Georgia,26/08/2007,0,0,0,0,3,0,0,3
Georgia,27/08/2007,0,0,0,0,0,0,0,0
Georgia,28/08/2007,0,0,0,0,0,0,0,0
Georgia,29/08/2007,0,0,0,0,3,0,0,3
Georgia,30/08/2007,0,0,0,0,0,0,0,0
Georgia,31/08/2007,3,0,0,0,0,0,0,3
India,01/08/2007,20,0,8,0,0,1,0,29
India,02/08/2007,16,0,1,0,5,0,0,22
India,03/08/2007,44,2,0,0,31,12,0,89
India,04/08/2007,13,0,0,0,-4,0,0,9
India,05/08/2007,26,0,0,0,7,0,0,33
India,06/08/2007,24,0,0,0,10,0,0,34
India,07/08/2007,4,0,0,0,0,0,0,4
India,08/08/2007,13,4,0,0,24,6,0,47
India,09/08/2007,12,0,0,0,0,0,0,12
India,10/08/2007,20,0,0,0,22,1,0,43
India,11/08/2007,27,0,0,0,7,0,0,34
India,12/08/2007,16,0,0,0,-2,0,0,14
India,13/08/2007,24,0,-2,0,-8,3,0,17
India,14/08/2007,22,0,0,0,2,0,0,24
India,15/08/2007,20,0,0,0,18,0,0,38
India,16/08/2007,3,0,-2,0,1,3,0,5
India,17/08/2007,28,0,0,0,7,0,0,35
India,18/08/2007,6,0,1,0,9,0,0,16
India,19/08/2007,0,0,0,0,6,0,0,6
India,20/08/2007,25,0,0,0,3,0,0,28
India,21/08/2007,33,2,-4,0,-2,5,0,34
India,22/08/2007,49,0,0,0,6,6,0,61
India,23/08/2007,9,0,0,0,-2,3,0,10
India,24/08/2007,12,4,0,0,4,3,0,23
India,25/08/2007,27,0,-2,0,12,1,0,38
India,26/08/2007,21,0,0,0,-2,1,0,20
India,27/08/2007,-4,0,0,0,3,0,0,-1
India,28/08/2007,10,0,0,0,1,0,0,11
India,29/08/2007,0,0,0,0,0,0,0,0
India,30/08/2007,3,0,0,0,0,0,0,3
India,31/08/2007,6,0,0,0,4,1,0,11
Iran,01/08/2007,31,0,0,0,6,3,0,40
Iran,02/08/2007,30,0,0,0,4,2,0,36
Iran,03/08/2007,8,0,0,0,12,5,0,25
Iran,04/08/2007,8,0,0,0,36,9,0,53
Iran,05/08/2007,16,0,0,0,-5,2,0,13
Iran,06/08/2007,64,0,2,0,28,4,0,98
Iran,07/08/2007,13,0,-2,0,5,2,0,18
Iran,08/08/2007,15,0,1,0,0,2,0,18
Iran,09/08/2007,-13,0,0,0,12,0,0,-1
Iran,10/08/2007,11,0,0,0,9,1,0,21
Iran,11/08/2007,0,0,0,0,-4,7,0,3
Iran,12/08/2007,48,2,-2,0,3,0,0,51
Iran,13/08/2007,50,4,0,0,27,4,0,85
Iran,14/08/2007,62,0,2,0,18,0,0,82
Iran,15/08/2007,45,0,0,0,24,6,0,75
Iran,16/08/2007,40,0,0,0,15,6,0,61
Iran,17/08/2007,10,0,0,0,0,3,0,13
Iran,18/08/2007,25,0,0,0,1,0,0,26
Iran,19/08/2007,30,0,-2,0,3,2,0,33
Iran,20/08/2007,22,0,0,0,7,1,0,30
Iran,21/08/2007,58,0,1,0,-3,9,0,65
Iran,22/08/2007,46,0,3,0,17,19,0,85
Iran,23/08/2007,43,0,-2,0,28,4,0,73
Iran,24/08/2007,32,0,0,0,0,0,0,32
Iran,25/08/2007,15,0,1,0,1,8,0,25
Iran,26/08/2007,39,0,0,0,7,0,0,46
Iran,27/08/2007,13,0,0,0,3,2,0,18
Iran,28/08/2007,10,0,0,0,9,1,0,20
Iran,29/08/2007,24,0,0,0,4,5,0,33
Iran,30/08/2007,17,0,-1,0,-2,0,0,14
Iran,31/08/2007,7,0,0,0,9,4,0,20
Iraq,01/08/2007,288,0,-2,0,43,19,0,348
Iraq,02/08/2007,97,0,-8,0,50,26,0,165
Iraq,03/08/2007,290,2,-6,0,192,57,0,535
Iraq,04/08/2007,96,0,0,0,34,14,0,144
Iraq,05/08/2007,192,2,-6,0,18,23,0,229
Iraq,06/08/2007,150,0,-15,0,23,19,0,177
Iraq,07/08/2007,100,0,1,0,-7,6,0,100
Iraq,08/08/2007,142,2,1,0,11,15,0,171
Iraq,09/08/2007,14,0,0,0,5,0,0,19
Iraq,10/08/2007,160,2,-4,0,18,5,0,181
Iraq,11/08/2007,65,0,-2,0,7,13,0,83
Iraq,12/08/2007,75,0,0,0,10,15,0,100
Iraq,13/08/2007,129,0,-4,0,55,6,0,186
Iraq,14/08/2007,113,0,-6,0,11,2,0,120
Iraq,15/08/2007,113,6,2,0,27,16,0,164
Iraq,16/08/2007,128,0,0,0,15,22,0,165
Iraq,17/08/2007,106,2,0,0,36,6,0,150
Iraq,18/08/2007,117,0,-1,0,50,9,0,175
Iraq,19/08/2007,52,0,0,0,64,6,0,122
Iraq,20/08/2007,162,0,3,0,59,16,0,240
Iraq,21/08/2007,110,12,0,0,114,32,0,268
Iraq,22/08/2007,76,14,4,0,74,38,0,206
Iraq,23/08/2007,118,2,-2,0,31,14,0,163
Iraq,24/08/2007,148,0,-2,0,72,13,0,231
Iraq,25/08/2007,86,0,0,0,26,10,0,122
Iraq,26/08/2007,66,4,-8,0,7,39,0,108
Iraq,27/08/2007,47,0,-12,0,24,11,0,70
Iraq,28/08/2007,34,0,1,0,-2,5,0,38
Iraq,29/08/2007,41,0,1,0,7,2,0,51
Iraq,30/08/2007,24,14,0,0,6,0,0,44
Iraq,31/08/2007,58,0,0,0,-2,4,0,60
Morocco,01/08/2007,0,0,0,0,9,0,0,9
Morocco,02/08/2007,2,0,0,0,0,0,0,2
Morocco,03/08/2007,0,0,0,0,1,0,0,1
Morocco,04/08/2007,0,0,0,0,1,0,0,1
Morocco,05/08/2007,0,0,0,0,0,0,0,0
Morocco,06/08/2007,1,0,0,0,29,0,0,30
Morocco,07/08/2007,-6,0,0,0,9,0,0,3
Morocco,08/08/2007,13,0,0,0,7,0,0,20
Morocco,09/08/2007,12,0,0,0,12,0,0,24
Morocco,10/08/2007,-10,0,0,0,15,0,0,5
Morocco,11/08/2007,0,0,0,0,15,0,0,15
Morocco,12/08/2007,2,0,0,0,12,0,0,14
Morocco,13/08/2007,0,0,0,0,0,0,0,0
Morocco,14/08/2007,5,0,0,0,0,0,0,5
Morocco,15/08/2007,11,0,0,0,42,0,0,53
Morocco,16/08/2007,5,0,0,0,0,0,0,5
Morocco,17/08/2007,0,0,0,0,0,0,0,0
Morocco,18/08/2007,3,0,0,0,0,0,0,3
Morocco,19/08/2007,0,0,0,0,0,0,0,0
Morocco,20/08/2007,2,0,0,0,0,0,0,2
Morocco,21/08/2007,-1,0,0,0,6,0,0,5
Morocco,22/08/2007,15,0,0,0,22,1,0,38
Morocco,23/08/2007,9,0,0,0,3,0,0,12
Morocco,24/08/2007,37,0,-2,0,0,0,0,35
Morocco,25/08/2007,0,0,0,0,0,0,0,0
Morocco,26/08/2007,0,0,0,0,0,0,0,0
Morocco,27/08/2007,6,0,0,0,0,0,0,6
Morocco,28/08/2007,0,0,2,0,0,0,0,2
Morocco,31/08/2007,0,0,0,0,0,0,0,0
Nigeria,01/08/2007,-9,0,0,0,0,0,0,-9
Nigeria,02/08/2007,-3,0,0,0,0,0,0,-3
Nigeria,03/08/2007,31,0,0,0,15,0,0,46
Nigeria,04/08/2007,0,0,0,0,0,0,0,0
Nigeria,05/08/2007,0,0,0,0,3,0,0,3
Nigeria,06/08/2007,3,0,0,0,6,0,0,9
Nigeria,07/08/2007,0,0,0,0,0,0,0,0
Nigeria,08/08/2007,8,0,0,0,9,0,0,17
Nigeria,09/08/2007,0,0,0,0,30,5,0,35
Nigeria,10/08/2007,7,4,0,0,6,1,0,18
Nigeria,11/08/2007,0,0,0,0,3,1,0,4
Nigeria,12/08/2007,4,0,0,0,0,0,0,4
Nigeria,13/08/2007,8,0,0,0,6,0,0,14
Nigeria,14/08/2007,1,0,0,0,0,0,0,1
Nigeria,15/08/2007,7,0,0,0,0,1,0,8
Nigeria,16/08/2007,22,0,0,0,3,1,0,26
Nigeria,17/08/2007,7,0,0,0,9,0,0,16
Nigeria,18/08/2007,0,0,0,0,6,0,0,6
Nigeria,19/08/2007,12,0,0,0,0,2,0,14
Nigeria,20/08/2007,9,0,0,0,12,0,0,21
Nigeria,21/08/2007,24,0,0,0,3,4,0,31
Nigeria,22/08/2007,18,0,0,0,6,3,0,27
Nigeria,23/08/2007,19,0,0,0,-2,1,0,18
Nigeria,24/08/2007,4,0,0,0,3,1,0,8
Nigeria,25/08/2007,0,0,0,0,0,0,0,0
Nigeria,26/08/2007,0,0,0,0,0,0,0,0
Nigeria,27/08/2007,-2,0,0,0,0,0,0,-2
Nigeria,28/08/2007,4,0,0,0,0,0,0,4
Nigeria,29/08/2007,0,0,0,0,0,0,0,0
Nigeria,30/08/2007,4,0,0,0,0,0,0,4
Nigeria,31/08/2007,2,0,0,0,0,0,0,2
Pakistan,01/08/2007,38,0,0,0,12,4,0,54
Pakistan,02/08/2007,30,0,1,0,19,6,0,56
Pakistan,03/08/2007,59,0,2,0,65,4,0,130
Pakistan,04/08/2007,28,0,-1,0,25,3,0,55
Pakistan,05/08/2007,77,4,0,0,17,2,0,100
Pakistan,06/08/2007,80,0,1,0,14,6,0,101
Pakistan,07/08/2007,27,0,0,0,27,4,0,58
Pakistan,08/08/2007,42,0,0,0,19,0,0,61
Pakistan,09/08/2007,27,0,-4,0,19,4,0,46
Pakistan,10/08/2007,64,8,-2,0,3,3,0,76
Pakistan,11/08/2007,30,0,0,0,13,6,0,49
Pakistan,12/08/2007,67,2,0,0,-4,2,0,67
Pakistan,13/08/2007,54,0,0,0,-4,8,0,58
Pakistan,14/08/2007,23,0,-4,0,0,0,0,19
Pakistan,15/08/2007,50,0,0,0,31,5,0,86
Pakistan,16/08/2007,68,0,-2,0,64,3,0,133
Pakistan,17/08/2007,28,0,-2,0,3,2,0,31
Pakistan,18/08/2007,23,0,0,0,32,4,0,59
Pakistan,19/08/2007,34,0,0,0,-5,8,0,37
